Link,Name,School,Location,Language of instruction,Standard length of studies,Degree,Area of Focus,Tuition fees,Admission requirements (Germany),Admission requirements (Link),Admission Mode,Admission Semester,Lecture Period,Website,International Office (AAA),AAA Mail,AAA Link
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w49857&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=6,Data Engineering,Jacobs University Bremen,Bremen,English,4 semesters,Master (Master of Science),,2000000 EUR per year,Bachelor's degree,http://www.jacobs-university.de/study/graduate/application-information,,Winter Semester only,01.09.2018 - 31.01.2019,http://www.jacobs-university.de/data-engineering,International Office Campus Ring 1 28759 Bremen,international@jacobs-university.de,http://www.jacobs-university.de/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w7550&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=6,Systems Engineering,University of Bremen,Bremen,German,3 semesters,Master (Master of Science),,http://www.uni-bremen.de/studiengebuehren,Prerequisite to participate in a Master's degree programme is the completion of a course on Bachelor's degree level. The subject-specific admission requirements are regulated in the current acceptance/admission regulations (see www.dbs.uni-bremen.de or www.uni-bremen.de/master). These also include information about the different deadlines for submission of academic records.,http://www.uni-bremen.de/master,open admission,Summer and Winter Semester,15.10.2018 - 01.02.2019 Current schedules at: http://www.uni-bremen.de/studium/lehrveranstaltungen/semesterzeiten.html,https://www.dbs.uni-bremen.de/studienangebot/studien-berufsfelder/zahlen-technik-produktion/detail/study/systems-engineering-master-1/,International Office Bibliothekstraße 1 28359 Bremen Tel.: 0421 218-60360 Fax: 0421 218-60370,ponath@uni-bremen.de,http://www.uni-bremen.de/international.html
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w47540&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=6,Applied Computer Science,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying Bachelor's degree in Computer Science or Applied Computer Science or an equivalent degree course in terms of content,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://www.tu-chemnitz.de/informatik/studium/studiengaenge/index.php?page=ma_aif,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,http://www.tu-chemnitz.de/international/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w21156&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=6,Automotive Software Engineering,Chemnitz University of Technology,Chemnitz,English,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying Bachelor's degree in Computer Science Applied Computer Science or an equivalent degree in terms of content,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://www.tu-chemnitz.de/informatik/studium/studiengaenge/index.php?page=ma_ase,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,http://www.tu-chemnitz.de/international/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w47541&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=6,Biomedical Engineering,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying degree such as a Bachelor's degree in Biomedical Engineering or an equivalent degree course in terms of content,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://www.tu-chemnitz.de/etit/studium/stugang/M_Biomedizine/index.php/beschreibung/ma_biomedizintechnik.php,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,http://www.tu-chemnitz.de/international/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w46985&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=6,Business Intelligence & Analytics,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying degree such as a Bachelor's degree in Business Informatics Computer Science or Applied Computer Science or an equivalent degree course in terms of content,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://www.tu-chemnitz.de/wirtschaftsinformatik/interessierte/master/master-bia/,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,http://www.tu-chemnitz.de/international/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w6578&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=6,Computational Science,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying Bachelor's degree in Computational Science or an equivalent degree course in terms of content,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://www.tu-chemnitz.de/studentenservice/zsb/studiengaenge/beschreibung/computational.php,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,http://www.tu-chemnitz.de/international/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w33614&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=6,Computational Science for Humanities and Social Sciences,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying degree in a Humanities or a Social Sciences course,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://www.tu-chemnitz.de/informatik/studium/studiengaenge/index.php?page=ma_gw,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,http://www.tu-chemnitz.de/international/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w21162&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=6,Computer science,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying Bachelor's degree in Computer Science or Applied Computer Science or an equivalent degree course in terms of content,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://www.tu-chemnitz.de/informatik/studium/studiengaenge/index.php?page=ma_if,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,http://www.tu-chemnitz.de/international/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w27465&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=6,Customer Relations Management,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying Bachelor's degree in Economics or Business Informatics or an equivalent degree course in terms of content,,selection by the HEI,Winter Semester only,03.04.2018 - 13.07.2018,https://www.tu-chemnitz.de/wirtschaft/studium/master/kbm/,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,http://www.tu-chemnitz.de/international/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w49156&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=7,Web Engineering,Chemnitz University of Technology,Chemnitz,English,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying Bachelor's degree in Applied Computer Science Computer Science or an equivalent degree course in terms of content; Proof of a command of English at level B2 of the European Framework of Reference for languages,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://www.tu-chemnitz.de/informatik/studium/studiengaenge/index.php?page=ma_we,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,http://www.tu-chemnitz.de/international/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w16856&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=7,Business computing,Clausthal University of Technology,Clausthal-Zellerfeld,German,4 semesters,Master (Master of Science),,11000 EUR per semester,Bachelor's or Diplom degree in Computer Science Business Informatics or a related course,http://www.studium.tu-clausthal.de/studienangebot/mathematik-und-informatik/wirtschaftsinformatik-master/,open admission,Summer and Winter Semester,09.04.2018 - 21.07.2018,https://www.studium.tu-clausthal.de/studienangebot/mathematik-und-informatik/wirtschaftsinformatik-master/,International Office Adolph-Roemer-Straße 2 a 38678 Clausthal-Zellerfeld Tel.: 05323 72-3103 Fax: 05323 72-3939,astrid.abel@tu-clausthal.de,http://www.izc.tu-clausthal.de/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w15517&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=7,Computer science,Clausthal University of Technology,Clausthal-Zellerfeld,German,4 semesters,Master (Master of Science),,11000 EUR per semester,Bachelor's or Diplom degree in Computer Science,http://www.studium.tu-clausthal.de/studienangebot/mathematik-und-informatik/informatik-master/,open admission,Summer and Winter Semester,09.04.2018 - 21.07.2018,https://www.studium.tu-clausthal.de/studienangebot/mathematik-und-informatik/informatik-master/,International Office Adolph-Roemer-Straße 2 a 38678 Clausthal-Zellerfeld Tel.: 05323 72-3103 Fax: 05323 72-3939,astrid.abel@tu-clausthal.de,http://www.izc.tu-clausthal.de/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w42809&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=7,Internet Technologies and Information Systems (ITIS),Clausthal University of Technology,Clausthal-Zellerfeld,English,4 semesters,Master (Master of Science),,11000 EUR per semester,Course of study jointly offered by the Technical University of Braunschweig the Technical University of Clausthal the University of Göttingen and the University of Hanover. - Please note the special application deadlines: 15 July for the summer semester 15 January for the winter semester. Regulations govern all other aspects,http://www.tu-clausthal.de/hv/d5/vhb/system6/6_40_81.pdf,no admission of first-year students,Summer and Winter Semester,09.04.2018 - 21.07.2018,http://www.itis-graduateschool.de/,International Office Adolph-Roemer-Straße 2 a 38678 Clausthal-Zellerfeld Tel.: 05323 72-3103 Fax: 05323 72-3939,astrid.abel@tu-clausthal.de,http://www.izc.tu-clausthal.de/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w38568&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=7,Systems Engineering,Clausthal University of Technology,Clausthal-Zellerfeld,German,4 semesters,Master (Master of Science),,150000 EUR per semester,Qualified Diplom or Bachelor's degree in the field of Mechanical Engineering Mechatronics Electrical and Electronic Engineering Computer Science or a closely related degree course and at least 2 years of professional experience in one or more of the above-mentioned areas,https://www.studium.tu-clausthal.de/studienangebot/mathematik-und-informatik/systems-engineering-weiterbildungsstudieng-master/,open admission,Summer and Winter Semester,09.04.2018 - 21.07.2018,https://www.studium.tu-clausthal.de/studienangebot/mathematik-und-informatik/systems-engineering-weiterbildungsstudieng-master/,International Office Adolph-Roemer-Straße 2 a 38678 Clausthal-Zellerfeld Tel.: 05323 72-3103 Fax: 05323 72-3939,astrid.abel@tu-clausthal.de,http://www.izc.tu-clausthal.de/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w7102&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=7,Computer science,Brandenburgische Technische Universität Cottbus-Senftenberg,Cottbus,German,4 semesters,Master (Master of Science),,,Bachelor's degree in Computer Science or a comparable related degree course,,open admission,Summer and Winter Semester,08.10.2018 - 02.02.2019,https://www.b-tu.de/studium/studienangebot/detail/87-informatik,International Relations Office Platz der Deutschen Einheit 1 03046 Cottbus Tel.: 0355 69 3188 Fax: 0355 69 2108,mareike.kunze@b-tu.de,https://www.b-tu.de/internationales/ueberblick
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w15737&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=7,Computer science,Brandenburgische Technische Universität Cottbus-Senftenberg,Senftenberg,German,4 semesters,Master (Master of Science),,,Proof of a first professionally qualifying degree in a relevant degree course with 180 ECTS credit points,,open admission,Winter Semester only,08.10.2018 - 02.02.2019,https://www.b-tu.de/studium/studienangebot/detail/13-informatik,International Relations Office Platz der Deutschen Einheit 1 03046 Cottbus Tel.: 0355 69 3188 Fax: 0355 69 2108,mareike.kunze@b-tu.de,https://www.b-tu.de/internationales/ueberblick
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w58891&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=7,Cyber Security,Brandenburgische Technische Universität Cottbus-Senftenberg,Cottbus,English,4 semesters,Master (Master of Science),,,,,open admission,Winter Semester only,08.10.2018 - 02.02.2019,https://www.b-tu.de/cybersecurity-ms/steckbrief,International Relations Office Platz der Deutschen Einheit 1 03046 Cottbus Tel.: 0355 69 3188 Fax: 0355 69 2108,mareike.kunze@b-tu.de,https://www.b-tu.de/internationales/ueberblick
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w7901&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=7,eBusiness,Brandenburgische Technische Universität Cottbus-Senftenberg,Cottbus,German,4 semesters,Master (Master of Science in eBusiness),,None,Dipl. Dipl. (UAS) Bachelor's in an eBusiness-related degree course,,open admission,Summer and Winter Semester,08.10.2018 - 02.02.2019,https://www.b-tu.de/studium/studienangebot/detail/86-ebusiness,International Relations Office Platz der Deutschen Einheit 1 03046 Cottbus Tel.: 0355 69 3188 Fax: 0355 69 2108,mareike.kunze@b-tu.de,https://www.b-tu.de/internationales/ueberblick
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w29657&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=7,Autonomous Systems,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,Bachelor of Science or comparable degree also possible as a continuation after completing a Diploma degree,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,http://www.tu-darmstadt.de/studieren/abschluesse/master/autonome-systeme-msc.de.jsp,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,http://www.tu-darmstadt.de/aaa/index.de.jsp
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w17187&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=8,Business computing,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,Bachelor degree or comparable degree,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,http://www.tu-darmstadt.de/studieren/abschluesse/master/wirtschaftsinformatik-msc.de.jsp,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,http://www.tu-darmstadt.de/aaa/index.de.jsp
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w17894&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=8,Computational Engineering,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,http://www.tu-darmstadt.de/studieren/abschluesse/master/computational-engineering-msc.de.jsp,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,http://www.tu-darmstadt.de/aaa/index.de.jsp
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w7509&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=8,Computer science,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,http://www.tu-darmstadt.de/studieren/abschluesse/master/informatik-msc.de.jsp,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,http://www.tu-darmstadt.de/aaa/index.de.jsp
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w29724&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=8,Distributed Software Systems,Darmstadt University of Technology,Darmstadt,English,4 semesters,Master (Master of Science),,,Bachelor of Science or comparable degree also possible as a continuation after completing a Diploma degree,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,http://www.tu-darmstadt.de/studieren/abschluesse/master/distributed-software-systems-msc.de.jsp,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,http://www.tu-darmstadt.de/aaa/index.de.jsp
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w7909&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=8,Geodesy and Geoinformation,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,http://www.tu-darmstadt.de/studieren/abschluesse/master/geodaesie-geoinformation-msc.de.jsp,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,http://www.tu-darmstadt.de/aaa/index.de.jsp
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w29659&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=8,Internet and Web-Based Systems,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,Bachelor of Science or comparable degree also possible as a continuation after completing a Diploma degree,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,http://www.tu-darmstadt.de/studieren/abschluesse/master/internet-webbasierte-systeme-msc.de.jsp,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,http://www.tu-darmstadt.de/aaa/index.de.jsp
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w29660&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=8,IT Security,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,Bachelor of Science or comparable degree also possible as a continuation after completing a Diploma degree,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,http://www.tu-darmstadt.de/studieren/abschluesse/master/it-sicherheit-msc.de.jsp,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,http://www.tu-darmstadt.de/aaa/index.de.jsp
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w22986&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=8,Tropical Hydrogeology and Environmental Engineering (TropHEE),Darmstadt University of Technology,Darmstadt,English,4 semesters,Master (Master of Science),,,A Bachelor's degree in Geosciences or in a comparable subject is a prerequisite.,,open admission,Winter Semester only,15.10.2018 - 15.02.2019,http://www.tu-darmstadt.de/studieren/abschluesse/master/tropical-hydrogeology-and-environmental-engineering-msc.en.jsp,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,http://www.tu-darmstadt.de/aaa/index.de.jsp
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w29661&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=8,Visual Computing,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,Bachelor of Science or comparable degree also possible as a continuation after completing a Diploma degree,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,http://www.tu-darmstadt.de/studieren/abschluesse/master/visual-computing-msc.de.jsp,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,http://www.tu-darmstadt.de/aaa/index.de.jsp
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w20215&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=8,Applied Computer Science,TU Dortmund University,Dortmund,German,4 semesters,Master of Science (Master of Science),,http://www.tu-dortmund.de/semesterbeitraege,Admission requirements are available on our website: www.tu-dortmund.de/einschreibvoraussetzungen-master,http://www.tu-dortmund.de/einschreibung,open admission,Summer and Winter Semester,08.10.2018 - 01.02.2019 www.tu-dortmund.de/fristen,http://www.tu-dortmund.de/ma-angewandteinformatik,Referat Internationales Emil-Figge-Straße 61 44227 Dortmund Tel.: 0231 755-6350 Fax: 0231 755-5525,barbara.schneider@tu-dortmund.de,http://www.aaa.uni-dortmund.de/cms/de/AAA/index.html
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w19041&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=9,Computer science,TU Dortmund University,Dortmund,German,4 semesters,Master of Science (Master of Science),,http://www.tu-dortmund.de/semesterbeitraege,Admission requirements are available on our website: www.tu-dortmund.de/einschreibvoraussetzungen-master,http://www.tu-dortmund.de/einschreibung,open admission,Summer and Winter Semester,08.10.2018 - 01.02.2019 www.tu-dortmund.de/fristen,http://www.tu-dortmund.de/ma-informatik,Referat Internationales Emil-Figge-Straße 61 44227 Dortmund Tel.: 0231 755-6350 Fax: 0231 755-5525,barbara.schneider@tu-dortmund.de,http://www.aaa.uni-dortmund.de/cms/de/AAA/index.html
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w7041&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=9,Data Science,TU Dortmund University,Dortmund,German,4 semesters,Master of Science (Master of Science),,http://www.tu-dortmund.de/semesterbeitraege,Admission requirements are available on our website: www.tu-dortmund.de/einschreibvoraussetzungen-master,http://www.tu-dortmund.de/einschreibung,open admission,Summer and Winter Semester,08.10.2018 - 01.02.2019 www.tu-dortmund.de/fristen,http://www.tu-dortmund.de/datenwissenschaft,Referat Internationales Emil-Figge-Straße 61 44227 Dortmund Tel.: 0231 755-6350 Fax: 0231 755-5525,barbara.schneider@tu-dortmund.de,http://www.aaa.uni-dortmund.de/cms/de/AAA/index.html
